event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI4502,"19 August 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Kokorat San Ras Gang",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,1,"Le Nouvelliste; Rezo Nodwes",National,"On 19 August 2023, in L'Estere, Artibonite, members of the Kokorat San Ras Gang abducted three football player men in the La Croix-Perisse area when they were on their way to Gonaives. The kidnappers asked the Football Club for the supply of ammunition as a condition for their release. The club was said not to be able to provide ammunition, although an agreement was reached to pay an amount of money equivalent to an ammunition box. The victims were released a day later.",0,,1693853089
HTI4503,"19 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Women (Haiti); Journalists (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Haiti Press Network",National,"On 19 August 2023, in Port-au-Prince - Delmas, Ouest, two unidentified men, who pretended to be members of the press, physically aggressed a journalist woman and spokesperson for the Haitian Association of Online Media (AHML). The nature of the aggression was not clarified. It happened as she covered an event at the Airport Carrefour area.",0,,1693853089
HTI4497,"18 August 2023",2023,1,"Political violence",Battles,"Armed clash","Baz Gran Grif de Savien Gang",,3,"Chandelle Communal Militia (Haiti)",,4,34,,332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Alterpresse; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 18 August 2023, in Liancourt, Artibonite, members of a Chandelle self-defense group clashed with members of the Baz Gran Grift de Savien gang in response to a gang attack against civilians (coded separately). At least four gangsters were shot and killed. At least 4 fatalities.",4,,1693853089
HTI4498,"18 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Alterpresse; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 18 August 2023, in Liancourt, Artibonite, members of the Baz Gran Grift de Savien attacked, looted, and burned several houses. At least 20 civilians were kidnapped, while a girl was shot and injured as the gangsters attacked her house and she tried to oppose the kidnapping of her mother. Following the attack, members of a self-defense group clashed with the gangsters (coded separately) The whereabouts of the abducted are unknown. Casualties unknown.",0,,1693853089
HTI4499,"18 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Haiti)","Police Forces of Haiti (2017-)",3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; Haiti Press Network; Le Nouvelliste; Rezo Nodwes",National,"On 18 August 2023, in Port-au-Prince, Ouest, in the afternoon, an armed man and a police officer assigned to the Polifront police station fired shots against the headquarters of the National Human Rights Defence Network (RNDDH), on Riviere Street, causing material damages to a main barrier and to a solar panel. The shooting took place two hours after the release of a RNDDH report on latest human rights violations in Haiti. The attack was said to aim at intimidating human rights defenders in the development of their work. There were no casualties.",0,,1693853089
HTI4500,"18 August 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Unidentified Gang (Haiti)",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste",National,"On 18 August 2023, in Port-au-Prince - Petionville, Ouest, police forces clashed with two gang members, shooting and killing them. According to the officers, the deceased were moving in minibus used to rob the drivers in the area. 2 fatalities.",2,,1693853089
HTI4501,"18 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Former Police Forces of Haiti (2017-)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Haiti Press Network; Le Nouvelliste; Metropole",National,"On 18 August 2023, in Port-au-Prince - Tabarre, Ouest, unidentified armed men attacked the residence of the former Inspector General of the National police of Haiti and former deputy ombudsman of the Citizen Protection Office (OPC). It was not clarified whether there were people inside when the attack took place, although only material damages were reported. There were no casualties.",0,,1693853089
HTI4492,"17 August 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Canaan Gang","Rosemberg Gang",3,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Le Nouvelliste; PNH: National Police of Haiti",National,"On 17 August 2023, in Bon Repos, Ouest, police forces shot and killed a member of the Canaan Gang. The deceased was described also as the right hand of the Rosemberg Gang leader. The killing took place amidst a security operation carried out by the police after Canaan gangsters attacked residents in the commune earlier that day (coded separately). 1 fatality.",1,,1693853089
HTI4493,"17 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Canaan Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Alterpresse; Le Nouvelliste; PNH: National Police of Haiti",National,"On 17 August 2023, in Bon Repos, Ouest, members of the Canaan Gang fired shots and attacked residents in the Rosemberg and Lilava neighbourhoods. Some civilians fled the area. Casualties unknown.",0,,1693853089
HTI4494,"17 August 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Haiti)",,3,"Vitelhomme Gang",,3,33,,332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,"Port-au-Prince - Kenscoff",18.4495,-72.2866,1,"Le Nouvelliste",National,"On 17 August 2023, in Port-au-Prince - Kenscoff, Ouest, unidentified individuals killed a member of the Vitelhomme gang (methods unknown) in Fort-Jacques neighbourhood. 1 fatality.",1,,1693853089
HTI4495,"17 August 2023",2023,1,"Political violence",Battles,"Armed clash","Belair Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Press Network; Haiti Progress; Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"On 17 August 2023, in Port-au-Prince, Ouest, members of the Belair Gang clashed with police forces as they attacked residents and set fire to four houses in the Solino, Nazon, and Fort National neighbourhoods. During clashes, two police officers were shot and injured. According to civilians, the gang offensive was a reprisal for the confiscation of a sum of money belonging to this gang by the police. Some civilians fled the area. Gunshots were also heard in the Carrefour Feuilles neighbourhood. At least 2 injured.",0,,1693853089
HTI4496,"17 August 2023",2023,1,"Strategic developments","Strategic developments",Other,"Unidentified Gang (Haiti)",,3,,,0,30,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Haiti Press Network",National,"Other: On 17 August 2023, in Port-au-Prince - Tabarre, Ouest, gunshots were heard near the US Embassy. Authorship was not clarified, although it is likely that the perpetrators were gang members. Casualties unknown.",0,,1693853089
HTI4486,"16 August 2023",2023,1,"Political violence",Battles,"Armed clash","Kokorat San Ras Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,1,"Gazette Haiti; Le Nouvelliste; Rezo Nodwes",National,"On 16 August 2023, in L'Estere, Artibonite, members of the Kokorat San Ras Gang ambushed a police pickup vehicle in the La Croix-Perisse area, leading to a clash between the policemen and the gangsters, who set fire to the officers' vehicle and stole two assault riffles. The policemen fled the area in the absence of reinforcements to face the criminals. Casualties unknown.",0,,1693853089
HTI4487,"16 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)","Farmers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc","Pont Sonde",19.1484,-72.6144,2,"Alterpresse; Gazette Haiti; Le Nouvelliste; Metropole; Rezo Nodwes",National,"On 16 August 2023, near Pont Sonde, Artibonite, members of the Baz Gran Grif de Savien Gang attacked the National Road 1, at the height of Moreau Paye village, shooting and killing more than six civilians and injuring several others. The victims were said to be farmers. The gangsters looted and burned some houses. Some residents fled the area. At least 6 fatalities, several injured.",6,,1693853089
HTI4488,"16 August 2023",2023,2,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Santo,18.6025,-72.2639,1,"Le Nouvelliste",National,"Around 16 August 2023 (as reported), in Santo, Ouest, unidentified gang members clashed with police forces. During clashes, an unspecified number of civilians were killed and injured by the bullets, including a 4-year-old boy, his father, mother, uncles, and aunties. Unknown number of fatalities coded as 3.",3,,1693853089
HTI4489,"16 August 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; Gazette Haiti; Le Nouvelliste",National,"On 16 August 2023, in Port-au-Prince, Ouest, hundreds of residents from the Carrefour-Feuilles neighbourhood held a protest in front of the general headquarters of the Haiti Armed Forces, in Champs de Mars, demanding a police intervention and protection from gang attacks in their community. The protest happened amidst armed attacks targeting civilians in Carrefour-Feuilles by the Grand-Ravine gang which started on 4 August (coded separately).",0,"crowd size=hundreds",1693853089
HTI4490,"16 August 2023",2023,1,"Political violence",Battles,"Armed clash","Grand-Ravine Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Press Network; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 16 August 2023, in Port-au-Prince, Ouest, for the fourth consecutive day, members of the Grand-Ravine Gang clashed with police forces as they attacked residents and tried to take the control of Savane Pistache, Trou Sable, and other areas of the Carrefour-Feuilles neighbourhood. During clashes, an unspecified number of civilians were killed and injured, and women were raped. Thousands of families fled the area and took refuge elsewhere in the capital. Some of the victims were said to have been targeted for their support of a self-defense group. Unknown fatalities coded as 3.",3,"sexual violence",1693853089
HTI4491,"16 August 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Taxi/Bus Drivers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Alterpresse; Gazette Haiti; Haiti Standard; Le Nouvelliste; Metropole; Rezo Nodwes",National,"On 16 August 2023, in Port-au-Prince - Delmas, Ouest, unidentified gang members in a vehicle opened fire on a tap-tap vehicle (taxi), shooting and killing at least five people travelling inside, and two people who were on the road, in Delmas 31 (drive-by). The motivation for the attack is unknown. At least 7 fatalities.",7,,1693853089
HTI4482,"15 August 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Grand-Ravine Gang","Base 5 Secondes Gang",3,13,,332,Caribbean,Haiti,Nippes,Miragoane,Miragoane,"Du Parc",18.399,-73.0961,1,"Rezo Nodwes; Trip Foumi",National,"On 15 August 2023, in Du Parc, Nippes, police forces shot and killed a member of the Grand-Ravine gang and a Base 5 Secondes member. One source stated that the Grand-Ravine gangster was intercepted by the police at a hospital compound, and that he was killed for having raped a woman (coded separately). This killing was described as an extrajudicial execution. 2 fatalities.",2,,1693853089
HTI4483,"15 August 2023",2023,2,"Political violence","Violence against civilians","Sexual violence","Grand-Ravine Gang",,3,"Civilians (Haiti)","Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Nippes,Miragoane,Miragoane,"Du Parc",18.399,-73.0961,1,"Rezo Nodwes; Trip Foumi",National,"Around 15 August 2023 (as reported), in Du Parc, Nippes, a gang member raped a woman. The victim identified the perpetrator as a member of the Grand-Ravine Gang. He was later killed by the police (coded separately). 1 injured.",0,,1693853089
HTI4484,"15 August 2023",2023,1,"Political violence",Battles,"Armed clash","Grand-Ravine Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; France Info; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National-International,"On 15 August 2023, in Port-au-Prince, Ouest, for the third consecutive day, members of the Grand-Ravine Gang clashed with police forces as they attacked residents and tried to take the control of Savane Pistache, Trou Sable, and other areas of the Carrefour-Feuilles neighbourhood. During clashes, an unspecified number of civilians were killed and injured, and women were raped. Thousands of families fled the area and took refuge elsewhere in the capital. Some of the victims were said to have been targeted for their support of a self-defense group. Unknown fatalities coded as 3.",3,"sexual violence",1693853089
